transaction_id,customer_id,transaction_datetime,transaction_amount,merchant_id,merchant_category,merchant_country,merchant_name,is_fraudulent
43165226-5597-4ab5-9f58-70e5994b9b73,265bfbe9-a819-428b-8c28-29a556582fc9,2023-03-19 03:02:56,5513.5841557540325,e38b0645-a55d-4b07-8d4f-3bcbdbf6e08e,Advertising copywriter,Svalbard & Jan Mayen Islands,"Brandt, Cooley and Grant",0
9b19920e-49c0-4a5d-a140-4a0ad4885acb,0d57d2d6-6aeb-4c04-a695-64ff82cb3e5f,2023-03-17 10:10:31,9918.243423694405,1af62004-849e-4938-b548-c7c8eb07550e,"Producer, radio",Azerbaijan,Nelson-Moreno,0
6e36c2c7-d9ad-4bd4-b621-698ee879b663,2250e038-b413-4e73-bf4b-987e60c2c940,2023-03-06 10:51:15,259.71250587928927,74aae366-bbc0-45bd-bbe8-e6db377cc9c9,"Designer, interior/spatial",Egypt,"Hardin, Rogers and Moore",0
5bf143bb-de75-4c22-8af0-62f7a034db32,208d18ce-3638-4fe5-906d-55c7578753e1,2023-03-10 06:44:02,6991.432775605283,4ae38726-716a-42c1-82ff-031eef1056a7,Financial manager,Turkmenistan,Brown-Lambert,0
6d53c49c-10b2-46ed-bdc8-986431cfec32,a2dd0d76-bb77-499a-a7d2-6807278f054f,2023-03-11 21:33:46,4288.942883175676,47da545e-0b04-4ed9-bae4-35565699773e,Ergonomist,Niger,Wheeler Group,0
fe92cb1b-0639-4fc6-a5e3-2df598616f8f,b78e9e2d-d323-4628-9450-d3ed5f7e356d,2023-03-16 17:21:05,2352.4779164566266,496079c7-bdfd-4a11-b09c-5cd2e95041cb,"Journalist, broadcasting",Mayotte,"Jackson, Burns and Ruiz",0
5699a359-1e55-4319-a7f2-d24e1d21e648,a6ad94f3-771e-4306-865e-9acdcd7b154a,2023-03-03 06:26:37,6762.536085296858,b1b12f6c-0099-412a-ad13-74cb56a09db1,Data processing manager,Georgia,Colon-Ramos,0
e0cae3dd-7369-495b-9623-67e222c4439b,2ad19f04-cf8d-4763-ae59-bde10e0bdd92,2023-03-07 00:31:38,2374.611245015846,b98d7a79-6927-490d-9333-ef50f9d1fffd,"Administrator, arts",Jersey,"James, Taylor and Davis",0
d9f0c7a7-0bbe-400c-b6a3-68c5fe0d54b7,6bf629f1-2c70-4755-8658-42d24709d4c0,2023-03-21 01:41:24,7199.381426963527,2b257812-7faa-448c-b8d9-2f359ebe03a6,Environmental manager,Vietnam,"Simpson, Villarreal and Hubbard",0
0b8fb41e-2b5b-47bc-839f-0cd8db57aaf7,b23769b3-ed80-4507-aab4-a6c1f96b8d89,2023-03-11 14:02:18,7172.869502913637,347b398f-12ae-44ff-96e3-a8ef8307e526,Energy manager,Cote d'Ivoire,Ali Group,0
2c4af35d-2446-482e-b3bc-31d9a6a41b80,8530b650-c69e-41d9-97cf-501d9a5d9187,2023-03-01 12:23:16,2059.0167419995432,eedb0f3e-3ecb-4ea1-bec0-2cfdce144c04,Medical secretary,Bermuda,Anderson Ltd,0
372722b1-2490-4e40-b011-56fd8aaf22f5,712c1d12-f657-4112-92ff-053363fb1ab5,2023-03-23 10:04:25,6694.664439107155,e6f99ef3-e4b9-482a-adf0-4415db85462a,English as a second language teacher,Dominican Republic,"Smith, Harris and Smith",0
47239dae-2edc-4598-bb58-ba636b632da1,28959cdb-998d-40f7-943e-bc252da3a1c6,2023-03-09 01:10:24,794.2006075447738,d8b9e03b-9e23-4c78-80cc-98ad3969cf0e,Research scientist (medical),Jamaica,Camacho LLC,0
380a8875-75c8-431c-b77e-e8424b2d18e7,6d1e1541-391c-4cda-8de7-2d6a0cdbbc29,2023-03-19 09:30:23,6162.132114378368,d28b6267-4115-471c-90bb-408d90266661,Higher education careers adviser,Croatia,Allen-Malone,0
a363c8b8-1036-4284-bdd3-b8470ed3191a,230acc30-1f90-4aa7-8d94-7ee0885fef73,2023-03-20 08:18:12,8093.94445062403,763e7327-22c0-4fa9-913e-96d0be383e5a,Multimedia programmer,Pitcairn Islands,Perez Ltd,0
cd432c7e-ce4f-425d-b874-369b113bea1d,648564a0-7dac-4e98-9ffc-4c7bfcd2ffbd,2023-03-20 07:20:37,5284.726648757726,6b03cf61-5b83-49d6-a079-286712a98fdc,"Investment banker, corporate",Svalbard & Jan Mayen Islands,Avery-Stewart,0
992f674a-2713-4b04-9a9a-c2c25c8c4c6a,1d33a993-1459-4892-963f-ab5e5fe23b7a,2023-03-03 18:21:58,367.04596622011087,35740126-5634-4c13-ad0b-7330faad5959,Geophysicist/field seismologist,Ghana,Brown-Adams,0
3117fdcb-e092-46a1-85ad-cbde88af0b1d,c7014fbc-0fda-4cc9-bbff-a6cd45c9f705,2023-03-26 13:19:38,7893.517440804092,1fd41d6d-cace-4f84-be2b-242d9eea529d,"Therapist, horticultural",Gambia,Peck Inc,0
2acc18fa-669b-46b8-a33b-a7095b22c71e,6ef09c6b-2420-4337-a1e9-63a45b4157f6,2023-03-20 05:30:04,5383.746765463801,8ae7cc3d-26a6-4de9-b239-0e4d94b45656,Copy,Isle of Man,"Hampton, Parker and Mcgrath",0
9ccbfa63-b96d-4fa8-8b1e-e086ebcf5b82,3bfe04d6-40c9-426f-afea-2d414efa46bd,2023-03-24 02:50:06,6499.898554439615,14752d97-8eec-436e-b58c-f32c3faa3a0c,"Surveyor, land/geomatics",Chad,Palmer LLC,0
8352a99c-b954-48cf-80c1-959fec839567,5e13f038-fdfb-4580-b2b8-42154ac3fb6b,2023-03-20 22:59:14,7837.686522317051,af8fc99c-9285-43d5-895e-71fc2150e71a,"Therapist, horticultural",Chad,"Brown, Myers and Welch",0
58474e7b-335c-4b31-86aa-321bce461358,b7dfb344-16a4-4124-864b-2ac5d84b87c4,2023-03-12 02:29:27,1306.7877071151102,4a029418-dd90-4e7b-b9d7-ede02d09304e,Trade union research officer,Taiwan,Martin and Sons,0
d623776d-d9ba-4f77-8a20-95dc8847fe8e,26234d7c-f985-4234-81d1-75aaabd9fadd,2023-03-23 22:33:06,9930.231427700048,cc18d3c3-3bd0-4ba4-959c-787e250fa91e,Media planner,Bulgaria,"Fox, Campbell and Robinson",0
5f66b1f6-fd35-44d4-8d64-634520759e87,3bbeac70-91df-48fe-8e50-b2cf5bedd5ea,2023-03-18 00:52:28,6446.278293254824,46633905-149d-4ed9-9cc5-1952fd87dd27,Toxicologist,Saint Helena,Martinez-Travis,0
31a22168-32dd-453e-b5a4-16f6672801ca,2f37eb82-90c6-4957-8720-11c95ac8274f,2023-03-18 21:51:09,186.58028865855326,a7b86d26-7d58-4d5a-b6eb-cc5488b60e98,"Nurse, learning disability",Korea,King-Fitzgerald,0
bd008d1e-48bc-4957-8c13-e416c13339aa,0bf6fdfa-4863-4a9b-badd-19f20cb17511,2023-03-11 03:03:49,3540.686258734331,346456df-0d9f-4903-a6c4-a434c43dd002,Broadcast presenter,Gibraltar,Santiago-Carpenter,0
318ecdd7-7c44-4e1e-822f-0e9d2addd43d,b306870e-a75d-46c1-94dc-f054116bfd95,2023-03-05 08:43:22,4895.060112076938,f549a05b-0ca3-4fc0-9f3e-e983c88ed4f7,Ecologist,Nauru,Watson-Stevens,0
e18065c3-3a54-4f6a-b340-384649d52e7d,7a0906af-e53a-4b18-a03f-cf4599d0245a,2023-03-12 06:37:41,4632.788346804099,a17070b0-e57a-47e8-91ee-0295de334650,Chartered certified accountant,Macao,Smith and Sons,0
e5696817-0816-4732-9258-af88f7f985b2,92b08dd4-a324-429d-aa09-87f99215aab3,2023-03-20 11:27:44,5449.558092737729,9b5085b2-fe95-4275-8000-cba9ca96f93e,Jewellery designer,Greece,Velasquez-Roberts,0
235d6ff4-0cb6-443f-b1b3-166746777a52,dde593f0-bfc9-4c75-ab8f-0e10141b6432,2023-03-11 09:19:22,879.0161821515396,27ee21d9-3210-4497-8e1c-8c6dcd3be278,Osteopath,Cyprus,Michael-Duran,0
06cca139-a048-4818-9350-1e5053c6a414,53fdbd65-0183-44b0-8035-256eb3837806,2023-03-21 01:38:41,887.7147105702976,14654d28-8d23-4351-b86d-5f46765d80f1,Astronomer,Czech Republic,"Koch, Santiago and Rios",0
770904bf-acdf-4fc1-b772-6ccb43fb79a1,3d8f4c83-d7bc-4d7a-8e6a-9e6e21db7faa,2023-03-04 09:15:30,4322.860435908487,5f2b5254-ac88-4418-b350-179cae9fdd48,Horticultural consultant,Kuwait,"Berry, Smith and Patterson",0
ce58cb01-76ce-4958-9e6a-ac62fcaccbdf,579105a3-7771-48b1-9a7f-2f48ceba76e0,2023-03-03 17:09:46,8804.517801292142,405ba742-ed5d-4631-8649-731111468b61,"Engineer, chemical",Costa Rica,"Stokes, York and Klein",0
6d1da523-fe40-4d60-8e3e-32acadff0daa,d5c52aab-e07b-4834-874d-29ec91a3df12,2023-03-21 14:18:20,5993.648581865032,4994bbbd-7c41-47d1-8530-008a6ee627b5,IT technical support officer,Portugal,"Williams, Perkins and Miller",0
afbb7443-77a1-410d-a7fe-c92eb2d261ab,82e93074-28fb-4b52-9423-e8752ab8d25f,2023-03-18 10:31:48,6176.241670225684,8e1e27f8-62ce-40e6-892e-d8e1df218c40,"Research officer, political party",Armenia,Jones-Castaneda,0
a29da513-3bdd-4bc3-ad3e-1018a9ae9c4d,fe24ba8d-04e0-44f6-86f6-19bebbaa2c71,2023-03-24 15:59:05,9837.764958978283,6ea1e635-8c45-47f2-8cc1-a716054852f7,"Engineer, electronics",Turkmenistan,"Lara, Potts and Moran",0
c1f2663d-ccc2-4aa9-b1f1-769a7fd46405,a70c4bd9-44e8-495f-9b17-38e888850f4a,2023-03-02 17:28:47,2235.1003764120105,964ed2ca-e7cf-4bcc-bb0c-64fdf4eae55d,"Runner, broadcasting/film/video",Cote d'Ivoire,"Gill, Howard and Johns",0
578d0887-0df3-4a2d-b10c-296d7f6e6c47,27b7feeb-18fa-4362-b00c-3669652052bf,2023-03-24 07:12:40,5995.399607776555,ae32c945-ef4e-4fdb-80a2-94a191318494,Cartographer,Andorra,Graham-Benson,0
2c23f379-ae7a-4d30-831d-7473fd82511d,afb2b2eb-449a-4e7b-a163-b38e161f95d3,2023-03-14 18:04:54,4923.117998742205,224ba5c4-ac47-49e5-8b26-07dacef01c06,Financial risk analyst,Greece,"Jackson, Nash and Ray",0
309402eb-36b2-468f-b1cf-e34dfdd4328d,c9d61bbc-4e46-49f5-b2bf-97aab53d50c8,2023-03-23 15:28:20,3326.0757733276346,6495e650-0a7e-46ad-a419-640cf7f5642b,Chiropodist,Tajikistan,"Gonzalez, Brown and Hale",0
efad8789-4660-4c74-85a7-9917a536581a,7ccb8086-011d-4bdb-8ca0-fadac9c85b61,2023-03-25 03:09:18,3533.5360934326045,7c74002c-aac8-45e5-b6a9-128ed2a6be3e,"Editor, magazine features",British Virgin Islands,"Powell, Hamilton and Coleman",0
7cdf0006-8f36-4474-b58c-9037fbe9633b,9bd1da18-82f4-49f8-ad7b-0085ba45a882,2023-03-16 21:29:13,2869.324779893682,70fc7fd3-5bc7-4b3a-9336-8b313005e85d,"Radiographer, therapeutic",Cuba,"Hicks, Williams and Ho",0
f808be80-30df-4ce3-879f-068af9d4b5dc,4946bd00-32fa-426c-9a3f-b7371aa66e52,2023-03-06 08:02:18,7488.195041752482,3d3b44c3-f339-4eca-b5fd-798f886d42b2,Animal technologist,Luxembourg,Fowler-Mccarty,0
a6bff94f-97f9-4555-9251-7a55b3427a5f,ecf49336-7bfe-468e-8207-b16e78f63c80,2023-03-09 11:46:07,5379.161720865455,71fe305c-7877-4e7e-9f0a-dbfa6ed25db9,Personal assistant,Bermuda,Rose PLC,0
8b884cf0-28be-4c45-a530-8b0ad5555740,af3b04a8-0f12-442b-99fd-64337cd61b58,2023-03-24 14:49:31,2494.2791086899997,a97d3f65-4795-4dc7-ad01-a93ec1d9c901,Civil Service fast streamer,Madagascar,"Stephenson, Thomas and Huynh",0
e1046b30-e469-4800-b474-9207c7142871,8563b7de-668c-40ea-8694-c35fcb68c006,2023-03-18 14:07:53,9683.629517373472,7fb943f2-ac09-45b7-97c1-e5a898747fa7,Advertising account executive,Guatemala,"Monroe, Quinn and Merritt",0
f718cc28-b693-4cda-8cbb-e765a71c1d8d,a0d41798-cf2a-4734-bd7f-2161a106f4d7,2023-03-16 15:44:47,5234.755498260616,b0b320c3-220e-4bdc-8b32-b90ac4a9a75d,Quantity surveyor,Uzbekistan,"Santiago, Allen and Allen",0
a5a59688-9328-49d5-8548-71602c1745eb,77fea1ce-b520-4201-9a85-3c934eef604d,2023-03-02 07:24:12,7288.588488315958,6d0a6173-7a26-4c46-85d0-bdca5b51a8ba,Horticultural consultant,Serbia,Mahoney PLC,0
34f1a6e4-d152-46fa-a5dc-c8d2f2fa42c4,b87e7e0d-272b-44f7-adbe-b930ecec2376,2023-03-11 12:53:12,9687.02781072761,0d814398-a118-48da-838d-61b8456e7db1,Ophthalmologist,Saint Martin,James-Smith,0
8af09791-e4f3-451a-bceb-d94d0fe423fb,0c388b22-c842-49e3-9064-8a9d8aa3a243,2023-03-26 14:31:31,9736.935961278914,fa839bd1-c537-41be-9c19-c046f437717b,"Engineer, communications",United States of America,Allen Inc,0
9429eb0f-438e-4540-b323-fb6125f46884,f89a7541-4d67-4efa-989a-2f739260684e,2023-03-20 04:16:00,5884.450585657084,f883981b-15ff-47a3-960c-80478c1845dc,Tourist information centre manager,Liberia,Yoder-Barnett,0
8b986272-95aa-4d97-84ff-bcbbacb86a1e,cf6aa4f5-1eff-45f9-a478-c4254eb07d57,2023-03-18 15:41:49,9468.854689382015,ddf4aa57-d000-4c87-8af2-6c0a5ec77ed1,Adult nurse,Western Sahara,Johnson Group,0
71d6ab4c-ae8d-48d9-81e6-014e057f8181,f34e5376-40ef-4a59-a9f9-8279256fb266,2023-03-16 09:27:39,2874.930989646265,5ac30877-9ffc-4253-8fa9-c9d96a08cb0a,Medical secretary,United States Minor Outlying Islands,"Ballard, Thompson and Young",0
008e763d-c9e0-4b4d-acab-20a54368ec7b,e8aea2ee-7dd9-4436-aef0-6b1f50d6e091,2023-03-01 20:10:55,2874.9617949774365,7f7f156b-2ec8-4b89-9c6a-971b80da2cbb,Public librarian,Iran,"Jackson, Smith and Ford",0
2039ba68-8cb5-4601-923f-fbfacdcbefe9,13d29282-9497-49aa-86a1-aed9f1d1a59d,2023-03-04 00:11:47,6441.08262000499,dd4cc716-d769-463e-8eda-a1d407f2f3bf,Science writer,Hong Kong,"Henderson, Fernandez and Bartlett",0
e84ae8c0-99b4-4c9a-b1b9-6591266b2b3b,115a2221-080c-4392-8a85-f4e06d8e1794,2023-03-19 11:07:39,9406.182268983534,f8276799-d2fd-4026-bbce-9c905352e257,Wellsite geologist,Honduras,White Group,0
41f1d06e-31bd-4a1a-b182-d960aa711d66,9dbec2ed-80fa-47ba-87af-0cc8ddc45b90,2023-03-25 00:56:13,7652.850473071318,937fb43a-a76b-4bae-8b56-f04067a90157,Multimedia programmer,Italy,Simon-Sullivan,0
3a692b72-ba62-45e6-a80f-d134de562986,74c87017-9c4b-45e4-8c43-151a85569aca,2023-03-13 05:25:56,4268.56465236908,14773efe-354f-4e19-b527-7e3a0a690bed,Recruitment consultant,Mozambique,Huffman-Roberts,0
81f96ff9-c45b-4a99-82d6-b02be15a16e8,f423ec5e-e576-4333-8487-6c9651c34aaa,2023-03-03 13:48:31,342.6333983450469,122e7702-ca63-46c0-a78a-a279e7dbd71e,"Optician, dispensing",Korea,Donaldson-Romero,0
d164f2e0-15b8-4608-8312-98198f054479,a17ec24f-f341-41e6-8c26-91c65bda790e,2023-03-17 12:50:33,6261.444200769542,757dbcd9-978a-4be5-a665-8885416966a4,Tax adviser,Bahamas,Levy and Sons,0
6fb07ccf-eb2a-41e0-b35d-5bca7bd0585c,9e6390fc-16d6-4711-8a5f-c8808a552cfa,2023-03-01 16:25:22,7688.528460301006,17f1ceb4-2a23-446b-8c19-e9117d932976,"Journalist, magazine",Guinea-Bissau,Morris Ltd,0
7fb091fc-c527-48df-81e1-d1612d0ef9a8,9b90374f-bf4b-47f1-87aa-2c42d46adfa7,2023-03-19 16:24:12,6113.224243293975,ffa3308e-3359-4b08-ada6-7a96e5ba817c,"Engineer, aeronautical",Guadeloupe,"Callahan, Orozco and Walker",0
5b443b4e-d9c5-4858-9735-e86a6f42fed2,d6a337ef-58f7-48a8-9404-b5ea3776f73e,2023-03-22 13:41:00,2762.534729366818,d15b4860-b430-4f27-94be-54c07aa72bf8,Acupuncturist,Cape Verde,"Norman, Brown and Blackwell",0
e445ea80-68d1-4a40-a777-9aca897fc93c,2bd9fff9-12b7-4a61-917d-2bb87c65f552,2023-03-01 13:00:34,2907.216677424451,67040564-4ac1-4b5b-89a7-67b6ea559e25,Public house manager,Marshall Islands,Barnes-Martin,0
03db370c-7bf7-4170-8b93-70a66cc45e6e,acfe0cc1-0d89-41e1-b01c-5968fb2731ad,2023-03-22 09:04:23,317.357796684653,0fdefbde-a243-4bdc-b86e-bcc4728ff3b3,Travel agency manager,Tonga,Heath LLC,0
a18ca129-5720-4663-a6de-2234ad6b5d38,597e1f37-560e-4e0c-b5c7-7c25358066ce,2023-03-17 17:19:53,9970.406382081304,7b6ce338-41a0-431f-ae58-8077c7b2805a,Advertising art director,Panama,"Fernandez, Kane and Huff",0
bb15aca5-f47e-4b4b-8728-e678c59ea740,fbe9447a-070f-497c-b7cb-ee31e7e24519,2023-03-10 12:01:40,5534.193614627279,cc4bd514-809f-4891-b67c-e24229c99ef4,"Editor, magazine features",Antarctica (the territory South of 60 deg S),Lewis-Gonzalez,0
56b48200-8e2e-44aa-81d8-2b82bef3ef03,9acdf490-a765-4f48-96a7-d2630b5e30a9,2023-03-18 16:05:25,577.5724783618264,22aabb76-a3e8-48cb-b280-4276830036ab,"Administrator, local government",Cayman Islands,Wood LLC,0
37ef07ae-d6ad-436f-b41b-dbd2a3c59755,f1e1be20-d107-4fcb-95dc-15a04c4d37fb,2023-03-07 17:59:55,1169.8460540109133,1f8197a7-18b1-4279-a8cf-1b1e93451765,"Teacher, secondary school",Bulgaria,Quinn-Vance,0
e168f364-af8f-426d-8552-ad95efbbb836,bb3ac12c-b46c-49bc-bbda-8b2e7cfc65cb,2023-03-13 14:36:04,482.22518947362516,f7f812ae-42d4-49b3-b250-e76e8846a29c,Clinical biochemist,Lesotho,Lopez-Shields,0
a2a333c8-edfd-417b-a88c-b3aaa1f79514,b723befc-ba25-4ecb-a171-a0e93523e075,2023-03-26 02:24:44,4774.065101074812,3a29f00e-ea20-4660-9e73-433f212acef7,Personal assistant,Falkland Islands (Malvinas),"Mcclain, Mckenzie and Pierce",0
0506d2e1-f5c8-4bfb-8d22-2f7fc87ad200,22a3e83d-6a4e-4440-a9b0-4716f3b48f43,2023-03-27 20:38:54,4194.768839657528,16ffcf09-330c-442e-a745-8455ae063e7a,Civil Service administrator,Tuvalu,Odom LLC,0
96a40614-b559-410d-8766-3187e99a844f,6181d197-1949-474d-8537-d0426bf4cfd5,2023-03-08 01:00:00,5257.748476212306,543757bb-3138-4a9f-b2ac-4dac86b535f8,"Pharmacist, community",Lesotho,Camacho Ltd,0
2db8af17-e518-4551-96bc-a68a85c57cf8,cfab17f1-3126-4fdb-ab8a-84c29f18c25a,2023-03-20 02:44:01,813.9560321152584,5cf14676-1213-44d8-baa5-e5eb08378a52,Occupational hygienist,Tanzania,"Black, Maynard and Kim",0
3af45fe4-87ba-4eb5-916a-81a2c153ad6f,a7f9ac56-d390-4e6d-8f4c-e92f6105af75,2023-03-20 12:22:04,8366.592702766555,3463b980-aba8-4a73-9b9d-dc6217483eca,Private music teacher,Guatemala,"Miranda, Morales and Weber",0
4bf2d964-0dd6-437a-87f9-08cc15b80c98,887e0cb5-872b-42a8-8443-7b1dd6500529,2023-03-09 16:00:50,9833.77315032647,44861aff-1c96-42b6-a263-c4eb3a6832d9,Insurance account manager,Saint Barthelemy,Burns LLC,0
d38d2aeb-77b7-4a91-ae8f-be32083300ce,80d4aef6-209e-4af2-9f1e-5e67a0386518,2023-03-08 06:56:32,4896.246903174479,72cff41f-dbf5-4826-9ce7-befee732e740,"Scientist, clinical (histocompatibility and immunogenetics)",Christmas Island,"Anthony, Kelley and Gilbert",0
b5331913-592b-46ad-a19f-7f03f0fbc52e,619061cd-beba-4596-bfff-5d8d28d3249f,2023-03-19 12:18:21,4854.475744297232,5b52cae9-724f-4fc1-af33-3ae19d60eb22,Publishing copy,French Guiana,Kelly Ltd,0
b69b6f73-4bfb-4112-a2de-92a61cebde26,e9f5cfde-5b1d-4c0e-a398-abda8e6006bb,2023-03-08 15:00:40,8981.73904089326,f67434cd-d911-43ae-8175-c0bc3006d935,Sports therapist,Benin,"Waters, Chavez and Wall",0
1d680e95-a9f8-43e5-a624-45fe751762cb,79360222-7f4c-4c5e-a48a-8345596070dd,2023-03-09 20:44:59,1957.5886606479044,010fa5fa-1844-46b3-b988-9829c8835dc2,Surgeon,Belarus,Wood-Sanchez,0
88c45e64-215f-49bc-acc1-2630132d0e41,3d9d7dcd-d318-47b0-bed4-1e9600f33bed,2023-03-02 10:57:11,5444.364040057982,43621e4a-39f1-436b-9906-6d751f13ec5f,"Engineer, maintenance",Ethiopia,Miller Group,0
8cacccc8-5712-4b0f-96b4-517b54aaaf4d,d96b5b4a-339a-41d9-b14c-1b51750856aa,2023-03-09 16:07:24,8915.968244587797,43ae06d2-a5d2-4756-a054-355052d071dd,"Surveyor, minerals",Saint Martin,Fields and Sons,0
7c7c1e3a-0532-42d3-a5cb-3359e2ae06d1,a63fce25-b8f8-4989-8cfc-8258113bbd07,2023-03-22 21:52:47,698.1625000198976,e4f6411d-df6b-454e-b680-281839b3f48a,Surgeon,Northern Mariana Islands,"Lee, Pacheco and Hunt",0
f89e9049-cd25-4765-b6aa-6f2325ee6ad4,fab378fb-2938-46f4-8040-1f04d6565a72,2023-03-12 05:36:16,1036.2280952294734,9535a8a7-0f05-431e-ab09-6adf121e5a6e,"Librarian, public",Dominica,"Garcia, James and Moore",0
34a0fe68-2d5a-4ab1-bb23-e52840316403,c2799d56-54f5-4bee-9fb2-10102db4a67d,2023-03-23 21:34:23,6112.3371010122,4994e028-d7f8-4980-8f91-3d094a4372ce,Manufacturing engineer,Bulgaria,Jones PLC,0
163026cf-c147-40d4-9b9c-52cfe016224c,e8bbee3c-06a4-44da-b778-56474830a26b,2023-03-03 23:09:37,9566.266887501917,1cccf7c1-f66a-4d8f-b37a-17b0dedc1494,Wellsite geologist,Mexico,Morris-Gates,0
e555851f-e943-4764-bd2d-7da194635101,a237e44f-0513-4cfb-b2d0-017ac19f1c53,2023-03-18 21:51:41,928.5984085285015,972656c4-3048-4314-a925-efd267e8015d,"Psychologist, occupational",Iran,Carlson Inc,0
55f2444e-c4be-48f1-b91c-5a850b3308b2,2b1799b0-e7bb-40f9-8689-b7242ce25bd8,2023-03-16 13:27:25,6945.137767837233,ac42aa94-5329-4c82-b864-a19c270ad652,General practice doctor,Honduras,Johnson-Oneill,0
38741833-8f90-4681-bd51-9b45197ae9d5,25b9435d-88a3-4d10-9e81-4870d86b7c4f,2023-03-14 02:56:36,2028.666451293607,28975d55-878e-43b8-9b57-ac8841130838,Archivist,Antarctica (the territory South of 60 deg S),Morrison-Wilson,0
928fa9d6-2056-4c45-b70c-ef52c1657d78,ef90a5ab-2fa7-4d5f-8d56-bcb15b1233dd,2023-03-18 10:23:54,4333.425777612189,a85a8636-7f54-4d69-abd9-3777ecfd5cb7,Technical sales engineer,Lithuania,Moody-Phillips,0
89ec5c06-19f2-4804-9dda-f2de95ef5ac1,b092dbc0-2dab-445d-8f38-31a4b1429a75,2023-03-14 01:51:07,163.4022411440228,116e26db-a3b9-4eb7-883a-a973acf60507,Science writer,Turkmenistan,Brown Ltd,0
48b8061d-92f3-4abe-8dd9-881ea0a4ac7b,efcc9508-c9d9-4267-9a3d-1f47956cdc84,2023-03-04 08:09:27,6873.4904812360355,fa282e1e-2e13-4d72-b41b-d49fa0168a74,Fashion designer,Guinea-Bissau,Dudley Group,0
3621a1a4-33b7-46e7-9ac5-e28933e1d6e0,4323ec01-53ad-4f3e-b0ce-7697af32521b,2023-03-10 06:44:39,2851.257598157385,013f2fd5-372f-464e-8164-2dfc25dcc8d7,"Engineer, water",Liberia,Mcbride Group,0
fa7db1ec-5f86-4e51-b784-66f29e2cfeaa,93bacd16-a409-4df9-896e-ea911569c87e,2023-03-14 05:09:55,1014.5547579021163,e7dc0153-b929-4d66-8b11-c155770008b7,Field seismologist,Honduras,Lee-White,0
e6dc9a11-662c-4a9b-95c7-f0c3085e0996,572c3d35-e30a-407f-aa0f-c673409bd9d3,2023-03-13 19:20:50,1983.5093675223304,ee3a8d65-512c-40d2-926d-324effcd1fff,Water engineer,Cambodia,Baird Ltd,0
4499037a-b1cb-4d55-a6a3-13b30cc84507,282bc23d-c5d6-46d5-9874-187e2a7d9ba4,2023-03-09 09:42:33,3337.5620929329107,ab02e407-2e69-40e7-80d4-ddfb91aa46c1,Teaching laboratory technician,Poland,Myers-Hines,0
e9846b56-277d-438f-96ea-8b01a6a2c757,d97eb0ea-25b5-4074-94e1-31358e09648b,2023-03-25 18:22:08,5716.634420717577,e0b88e6c-8bdb-47ac-84d1-5e24cf28ba03,Marketing executive,Cambodia,"Bowman, Jones and Baird",0
60278bd8-dc28-49a2-8df5-f3d3bbd625f1,e3d8323d-cb8b-497d-ac83-02f46cf04836,2023-03-01 12:04:47,344.4499123511735,23e649d0-6811-4013-b508-09410446827d,Drilling engineer,Somalia,White-Watkins,0
0b609e84-9c0d-4dce-9596-958805c346d1,6c99df8e-eab2-4656-a62f-87b44254d209,2023-03-26 06:12:12,302.9813614807597,80e5b1a7-8221-4524-b46d-facd36537044,Restaurant manager,Cambodia,"Reyes, Skinner and Garrison",0
ac6ee829-df43-44e0-8daa-3adb4a821659,ef71deab-9432-4508-a54d-05a302297cf0,2023-03-25 00:16:20,4830.50916983919,3d3899af-36f1-422a-abec-cf4934d49389,Manufacturing engineer,Barbados,Grant Ltd,0
5e06914f-f9a9-4854-847f-f899b5d53049,54fb521b-3faf-4770-80c3-2f9105cbc888,2023-03-04 11:54:38,2587.260612917068,b65eabd0-cf88-4a03-b0ff-90fe1c13dfff,"Engineer, manufacturing",Mauritania,Callahan-Townsend,0
a29e33bf-f424-491c-a878-a51c64bc50b8,9bf406cb-d9c7-4874-885b-56cd19923429,2023-03-02 22:06:56,6337.785411691301,96869c85-6726-451f-b261-fa925e1f830e,"Designer, furniture",Austria,Sanchez-White,0
4dbdbc35-a801-4ba0-a1b6-642d2f0e543c,d8f3e543-00e2-4c64-8003-3c8dcce0af2f,2023-03-14 02:40:43,104.89476878376647,38c2ae3b-fddb-4c71-a068-99f72e6484bd,Tax adviser,Palestinian Territory,Moreno-Garcia,0
31ebefd3-c974-4d7d-b223-10aff072acb9,c1f5c0cb-db72-4966-87f3-7949f7b41219,2023-03-01 12:27:32,9633.131820435996,c9a9633a-bb1e-4186-a795-21b067e98903,Animal technologist,Benin,Webb-Vance,0
74377127-cb67-4b4f-8dac-e9c2f880aee4,8136e7a3-2335-4919-aab3-7757606526b5,2023-03-26 14:15:59,316.55973116595845,8012ece0-40e8-4aad-808a-cee5582ea921,Barrister's clerk,Isle of Man,Hart PLC,0
062521d4-9e4a-4b8c-bde4-61dae7e432e2,97efc24f-92c8-42c2-8036-defa522102e2,2023-03-10 18:33:19,4715.419011346004,6ddfd369-c0b1-45d1-bf51-77b78b3b0126,Licensed conveyancer,Congo,Alexander Inc,0
cf5b50e8-5350-43b1-8671-ff62e11f9ad3,b51f4f4f-e88d-46bf-b574-d973c405d75d,2023-03-09 23:32:20,5272.510889568245,a4242a4a-b03a-457f-b625-a0b038ac0dcb,Event organiser,Azerbaijan,Lang-Neal,0
